2020.12.03 18:10:00;1.21396;1.21397;1.21347;1.21357;1053.45
2020.12.03 18:15:00;1.21359;1.21379;1.21347;1.21347;588.41
2020.12.03 18:20:00;1.21347;1.21368;1.21326;1.21368;893.84
2020.12.03 18:25:00;1.21369;1.2138;1.21368;1.21378;445.99
2020.12.03 18:30:00;1.21379;1.21392;1.21373;1.21391;385.06
2020.12.03 18:35:00;1.21391;1.21412;1.21382;1.21399;1145.85
2020.12.03 18:40:00;1.214;1.21405;1.21385;1.21387;570.65
2020.12.03 18:45:00;1.21388;1.21404;1.21367;1.21367;1059.75
2020.12.03 18:50:00;1.21368;1.21389;1.2135;1.21358;1467.9
2020.12.03 18:55:00;1.21358;1.21396;1.21358;1.21394;1598.54
2020.12.03 19:00:00;1.21393;1.21431;1.21379;1.2142;1474.82
2020.12.03 19:05:00;1.2142;1.21424;1.21397;1.21419;1159.29
2020.12.03 19:10:00;1.21418;1.21437;1.21412;1.21428;1694.47
2020.12.03 19:15:00;1.21429;1.21438;1.21399;1.21407;1551.6
2020.12.03 19:20:00;1.21406;1.21406;1.21379;1.21382;638.86
2020.12.03 19:25:00;1.21382;1.214;1.21379;1.21395;595.05
2020.12.03 19:30:00;1.21394;1.21426;1.21393;1.21413;713.06
2020.12.03 19:35:00;1.2141;1.21424;1.21393;1.21424;1073.11
2020.12.03 19:40:00;1.21423;1.21432;1.21418;1.21425;558.11
2020.12.03 19:45:00;1.21424;1.21427;1.21414;1.21415;224.33
2020.12.03 19:50:00;1.21415;1.21424;1.214;1.21414;516.98
2020.12.03 19:55:00;1.21413;1.21427;1.2141;1.21425;907.26
2020.12.03 20:00:00;1.21424;1.2144;1.21412;1.21414;537.63
2020.12.03 20:05:00;1.21413;1.2144;1.21406;1.21437;706.48
2020.12.03 20:10:00;1.21437;1.21467;1.21434;1.21455;836.48
2020.12.03 20:15:00;1.21454;1.21461;1.21435;1.2146;1024.74
2020.12.03 20:20:00;1.21457;1.21461;1.21442;1.21454;836.22
2020.12.03 20:25:00;1.21453;1.21479;1.21453;1.21479;487.01
2020.12.03 20:30:00;1.21479;1.21479;1.21456;1.21479;780.07
2020.12.03 20:35:00;1.21478;1.21482;1.21457;1.21459;964.86
2020.12.03 20:40:00;1.21459;1.21459;1.21333;1.21409;2449.34
2020.12.03 20:45:00;1.21408;1.21439;1.21405;1.21429;1106.94
2020.12.03 20:50:00;1.21429;1.21431;1.21401;1.21405;1140.96
2020.12.03 20:55:00;1.21408;1.21458;1.21406;1.21455;1643.155
2020.12.03 21:00:00;1.21456;1.2148;1.21425;1.21435;538.45
2020.12.03 21:05:00;1.21435;1.21453;1.21425;1.21449;416.155
2020.12.03 21:10:00;1.21452;1.21467;1.21452;1.21464;308.27
2020.12.03 21:15:00;1.21464;1.21477;1.21462;1.21477;296.71
2020.12.03 21:20:00;1.21476;1.21487;1.21476;1.21487;311.75
2020.12.03 21:25:00;1.21486;1.21489;1.21476;1.21489;319.91
2020.12.03 21:30:00;1.2149;1.21493;1.21473;1.2148;362.86
2020.12.03 21:35:00;1.21481;1.2149;1.2148;1.21485;244.19
2020.12.03 21:40:00;1.21485;1.21486;1.21458;1.21458;265.66
2020.12.03 21:45:00;1.21457;1.21471;1.21454;1.21459;454.31
2020.12.03 21:50:00;1.21458;1.21468;1.21449;1.21466;220.86
2020.12.03 21:55:00;1.21466;1.21483;1.21452;1.21454;394.61
2020.12.03 22:00:00;1.21454;1.21454;1.21418;1.21419;127.32
2020.12.03 22:05:00;1.21418;1.21418;1.21405;1.21418;5.5
2020.12.03 22:10:00;1.2142;1.21434;1.21415;1.21421;11.5
2020.12.03 22:15:00;1.21415;1.21447;1.21415;1.21445;12.55
2020.12.03 22:20:00;1.21451;1.21451;1.21451;1.21451;0.75
2020.12.03 22:25:00;1.21451;1.21467;1.21447;1.21452;32.16
2020.12.03 22:30:00;1.21451;1.21453;1.21443;1.21446;19.5
2020.12.03 22:35:00;1.21447;1.21448;1.21444;1.21447;9
2020.12.03 22:40:00;1.21444;1.21448;1.21425;1.21429;15.75
2020.12.03 22:45:00;1.21423;1.21444;1.21409;1.21425;80.82
2020.12.03 22:50:00;1.21436;1.21446;1.21418;1.21445;49.69
2020.12.03 22:55:00;1.21443;1.21443;1.21429;1.21434;18.34
2020.12.03 23:00:00;1.21432;1.2146;1.21432;1.21446;295.02
2020.12.03 23:05:00;1.21446;1.21463;1.21445;1.21462;161.62
2020.12.03 23:10:00;1.21463;1.21467;1.21454;1.21466;119.57
2020.12.03 23:15:00;1.21466;1.21491;1.21466;1.2149;320.73
2020.12.03 23:20:00;1.21491;1.21495;1.2148;1.21486;175.58
2020.12.03 23:25:00;1.21485;1.21493;1.21476;1.21476;186.34
2020.12.03 23:30:00;1.21477;1.21497;1.21464;1.21476;624.42
2020.12.03 23:35:00;1.21476;1.21476;1.21458;1.2146;589.86
2020.12.03 23:40:00;1.21461;1.21464;1.21451;1.21452;559.49
2020.12.03 23:45:00;1.21451;1.21458;1.21439;1.2144;654.81
2020.12.03 23:50:00;1.21439;1.21456;1.21439;1.21454;906.47
2020.12.03 23:55:00;1.21457;1.21464;1.21431;1.21449;380.04
2020.12.04 00:00:00;1.21449;1.21455;1.21436;1.21442;844.48
2020.12.04 00:05:00;1.21442;1.21443;1.21408;1.21408;703.65
2020.12.04 00:10:00;1.21408;1.21426;1.21407;1.21416;1311.55
2020.12.04 00:15:00;1.21418;1.21452;1.21412;1.21446;1450.45
2020.12.04 00:20:00;1.21445;1.21455;1.21436;1.21451;536.22
